"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
394000,,,Slovenia,45.59439899,13.72302981,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",5,,5,3.40,0.00,0.25,,3,7,,5,1,,20,3,817,,,1,,2,10,1,4,2,,,,,,,,,,2,17,,,1,,1,,51,48,,,,,,,2,,,,,,,,,,,,,,998
394001,,,Slovenia,45.59439899,13.72299763,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",6,2,8,16.80,0.00,0.25,,16,1,,4,2,,3,9,99,,,1,1,3,11,,1,,,,,3,1,,,,,1,,,,3,,3,,2,10,,1,,2,,1,1,,,,,,,,,,,,,,179
394002,,,Slovenia,45.59433142,13.72296544,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",18,,18,21.40,0.00,0.25,,20,20,11,10,6,,3,24,39,1,,2,,1,54,26,31,1,33,,,3,,,,1,1,8,11,,,3,,5,4,,,,4,,2,1,,,,,,,,,,,,,,,,325
394003,,,Slovenia,45.59433893,13.72297617,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",12,2,14,16.60,0.00,0.25,,,,,,4,,,4,146,,,,,,,,,,,,,35,,,,,,,2,,,,,,,85,28,,1,,,,,,,,,,,,,,,,,,,305
394004,,,Slovenia,45.59428638,13.72302981,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",9,,9,7.70,0.00,0.25,,,,,,,,6,6,355,,,,,3,19,,10,,7,,,1,1,,,2,9,,8,,75,,,1,,,,1,6,,,,2,1,,,,,,,,,,,,,,513
394005,,,Slovenia,45.59433142,13.72304054,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",3,,3,2.10,0.00,0.25,,,10,,1,,,26,8,845,,,,,47,22,,,2,,,,,,,,,,,16,,,,,,,,101,,1,,,,9,,,,,,,,,,,,,,,1088
394006,,,Slovenia,45.59432392,13.72300836,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",3,1,4,19.80,0.00,0.25,,8,,10,15,3,,,9,18,,,1,,,25,,2,1,,,,,,,,,,,1,,,2,,,1,,14,,,,,,2,,,,,,,,,,,,,,,112
394007,,,Slovenia,45.59433142,13.72299763,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",5,,5,4.30,0.00,0.25,,8,44,1,1,1,,12,11,120,,4,,,70,60,6,13,1,19,,,,,,,,,2,17,,,5,,6,1,,57,,,,,,4,3,,,,,,,,,,,,,,466
394008,,,Slovenia,45.59437647,13.72302981,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",4,1,5,6.90,0.00,0.25,,2,14,1,3,1,,3,4,130,,1,3,1,,9,3,1,,26,,,,,,,,,,8,,,1,,1,,,68,1,3,,,,1,8,,,,,,,,,,,,,,293
394009,,,Slovenia,45.59431641,13.72310492,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",4,3,7,10.30,0.00,0.25,,,23,4,,1,,,1,700,,,,2,,,10,7,1,5,,,,2,,,1,,,3,,,2,,5,,63,29,,,1,,,,,,,,,,,,,,,,,,860
394010,,,Slovenia,45.59437647,13.72289034,land,freshwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",4,,4,16.70,0.00,0.25,,7,12,2,6,5,,8,10,232,,,4,,2,91,1,3,1,2,,,7,1,,,1,,2,13,1,,,,4,,10,97,,,,,,9,,,,,,,,,,,,,,,531
394011,,,Slovenia,45.59435394,13.72301908,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",6,,6,22.50,0.00,0.25,,,,2,4,,,3,1,94,,,,2,1,22,,2,2,2,,,,,,,,,,,,,,,2,,,38,,,,,,,,,,,,,,,,,,,,,175
394012,,,Slovenia,45.59435394,13.723062,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",4,,4,2.90,0.00,0.25,,1,,,,,,7,,208,,,1,,10,1,1,,,1,,,1,,,,,,1,14,,1,1,,,,,32,,,,,,,3,,,,,,,,,,,,,,283
394013,,,Slovenia,45.59433893,13.7231371,land,saltwater,2025-09-20,"Clean Coast Slovenia-Zavod-Tri-Niti",5,1,6,11.20,0.00,0.25,,,1,1,6,8,,3,9,103,,,,,,,,,,6,,,6,1,,,,,,5,,,1,,5,,55,54,,,,,,1,1,,,,,,,,,,,,,,266
Totals:,,,,,,,,,,,,,,,,,541,200,125,465,396,2,927,663,56605,91,117,273,77,683,1839,87,371,126,550,1,0,409,60,0,0,32,71,179,578,17,106,96,0,298,39,1422,1169,15,109,5,179,6,92,3885,0,56,0,0,128,49,0,10,0,0,415,1601,632
