"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
310079,"Meath, Co. Meath, Ireland","Co. Meath, Ireland",Ireland,53.7002462,-6.2444719,land,saltwater,2023-09-16,"Bettystown Tidy Towns - An Taisce",17,3,20,181.82,1.24,0.00,20,2,5,14,35,32,,3,37,150,,13,4,,4,40,5,8,,25,,,10,,,15,4,,4,,5,,,,7,5,,,,25,,6,,,,,,,,,,,,,,,,,458
310080,"Wexford, Co. Wexford, Ireland","Co. Wexford, Ireland",Ireland,52.253132,-6.333559,land,saltwater,2023-09-16,"Rosslare Harbour / Kilrane Environment Group - An Taisce",12,2,14,54.00,1.24,0.00,10,,,,,,,,,,,,,,,,,,,32,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
310081,"South Dublin, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.328819951031,-6.3905297601631,land,inland,2023-09-29,"Fingleton White - An Taisce",11,,11,36.36,0.62,0.00,20,15,,80,20,300,,,,40,,,,,8,30,,,,,,,,3,4,,,,,,,,,,15,,,,,,,3,,,37,,,,,,,,,,,,,,555
310082,"Wexford, Co. Wexford, Ireland","Co. Wexford, Ireland",Ireland,52.716395,-6.173374,land,inland,2023-09-16,"Kilgorman - An Taisce",3,,3,11.36,3.11,0.00,9,,5,1,35,40,10,,5,5,,7,9,,20,30,15,5,,,,,2,,,,,5,,,,,,15,4,,,,,,,,,,12,,,,,,,,,,,,,,225
310083,"Dublin City, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.337382,-6.240365,land,inland,2023-09-21,"Docusign - An Taisce",30,,30,4.55,3.11,0.00,5,3,8,20,13,13,,42,13,654,,17,6,7,121,98,2,10,9,3,,,1,,1,19,1,,1,,2,,,12,5,,,54,,,,,,2,81,,,,,,,,,,,,,,1218
310084,"Dun Laoghaire-Rathdown, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.257774536441,-6.1120907374181,land,saltwater,2023-09-28,"Rathdown school - An Taisce",3,50,53,9.09,0.50,0.00,19,1,15,7,18,29,,27,35,27,,11,6,7,3,120,18,12,14,9,,1,6,,1,15,,2,1,,,,,13,6,,,28,7,2,1,,,3,136,,,,,,,,,,,,,,581
310085,"Dun Laoghaire-Rathdown, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.257883692565,-6.1119402859175,land,saltwater,2023-09-28,"Rathdown school - An Taisce",3,50,53,9.09,0.50,0.00,19,1,15,7,18,29,,27,35,27,,11,6,7,3,120,18,12,14,9,,1,6,,1,15,,2,1,,,,,13,6,,,28,7,2,1,,,3,136,,,,,,,,,,,,,,581
310086,"Fingal, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.460317771823,-6.1289773047104,land,saltwater,2023-09-16,"Portmarnock Community Association Beach Committee - An Taisce",20,2,22,90.00,0.10,0.00,6,4,41,4,22,20,,3,81,195,,8,2,,7,94,13,31,18,28,,,,1,,23,4,1,12,,,,,6,3,1,,10,1,21,,,,,106,,,,,,,,,,,,,,760
310087,"Wexford, Co. Wexford, Ireland","Co. Wexford, Ireland",Ireland,52.6323,-6.22945,land,saltwater,2023-09-15,"Sammy swimmers - An Taisce",8,,8,2.27,2.49,0.00,12,,1,5,10,20,,,2,10,,,,,5,,,,2,10,,,,,,,,,,,4,,,,3,,,,1,,,,,,14,,,,,,,,,,,,,,87
310088,"Dublin City, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.334157,-6.212813,land,inland,2023-09-21,"Trinseo - An Taisce",30,,30,135.00,0.10,0.00,,4,34,5,43,23,,15,24,535,,10,10,,5,40,11,16,16,3,,1,,,,15,9,5,,,,,,69,5,,,24,,5,,,,1,212,,,,,,,,,,,,,,1140
310089,"Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.334345353257,-6.2126072452466,land,saltwater,2023-09-25,"EirGrid - An Taisce",13,,13,40.91,0.62,0.00,10,11,5,9,21,21,,6,53,140,,3,3,8,2,75,20,8,2,1,,,,,,,5,,,,,,,5,6,,,1,,,,1,,,10,,,,,,,,,,,,,,416
310090,"Knocknagin, Delvin Bridge, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.639101426927,-6.213205274365,land,saltwater,2023-09-16,"Gormanston Community Association - An Taisce",5,,5,4.55,1.24,0.00,3,1,13,6,38,16,,2,13,,,7,6,1,6,64,9,1,1,10,,,2,,,14,,3,2,,,,,4,9,,,1,,3,1,,,,50,,,,,,,,,,,,,,283
310091,"Bog And Warren, Bog and Warren, Co. Wexford, Ireland",,Ireland,52.557759913073,-6.1977203464752,land,saltwater,2023-09-14,"5th Class St. Mary's N.S. Ballygarrett - An Taisce",3,30,33,3.64,0.62,0.00,2,4,,,,,,6,6,37,,,5,,,25,2,5,4,,,,,,,37,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133
310092,,,Ireland,54.304718,-8.568319,land,saltwater,2023-09-23,"North West Sea Kayaking Association Clean Coasts Group - An Taisce",4,,4,14.55,0.93,0.00,7,,32,1,8,3,,6,,120,,,,,2,15,,10,1,51,,,,,,2,4,,,,,,,,5,,,34,,,,,,,75,,,,,,,,,,,,,,369
310093,"Mweelahorna, Mweelnahorna, Co. Waterford, Ireland",,Ireland,52.053270397782,-7.5908463484465,land,saltwater,2023-09-16,"Coiste Maisithe na Rinne -Ring Peninsula Community Group - An Taisce",20,,20,81.82,4.97,0.00,18,,,5,50,16,1,7,23,20,,,,15,31,20,12,,,8,,,,1,,3,7,200,,,,,,,3,2,,3,,,5,1,,,19,,,,,,,,,,,,,,452
310094,"Clare, Co. Clare, Ireland","Co. Clare, Ireland",Ireland,53.130852905034,-9.2914371838406,land,saltwater,2023-09-18,"Rang 4,5,6 - An Taisce",5,40,45,27.27,0.31,0.00,7,8,6,1,35,11,,8,62,16,,,1,9,11,26,12,2,3,595,,,32,,,7,,29,8,,,,,,9,1,,13,,,,,1,,78,,,,,,,,,,,,,,984
310095,"Glennagiveny, Glenagivney, Co. Donegal, Ireland","Co. Donegal, Ireland",Ireland,55.258575720797,-7.0123880547774,land,saltwater,2023-09-16,"Kinnagoe Bay Clean Coasts - An Taisce",4,2,6,18.18,0.62,0.00,7,1,1,50,10,50,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,128
310096,"Kilgrovan, Kilgrovan Estate, Co. Waterford, Ireland",,Ireland,52.09476621486,-7.5442008121037,land,saltwater,2023-09-17,"Dungarvan Bay Open Water Swimmers - An Taisce",9,3,12,11.36,0.93,0.00,6,,,2,14,13,,1,22,11,,2,,2,3,36,7,18,5,2,,,2,,,,,2,,,2,,,3,4,2,,,1,,1,,,1,11,,,,,,,,,,,,,,167
310097,"Wicklow, Co. Wicklow, Ireland","Co. Wicklow, Ireland",Ireland,52.790520552367,-6.1409363972902,land,saltwater,2023-09-14,"Arklow Coastcare - An Taisce",15,,15,9.09,1.24,0.00,2,,1,5,16,7,3,,10,150,,4,,8,5,25,6,6,4,,,,,,,,,,,,1,,,7,3,1,,,,,,,,,40,,,,,,,,,,,,,,302
310098,"Galway, Ireland",,Ireland,53.262949014276,-9.0662176122909,land,saltwater,2023-09-15,"CSG - Grattan Beach - An Taisce",10,,10,109.09,0.77,0.00,12,20,,20,40,10,,5,15,100,,,,,30,70,,,,5,,,,,,,,,,,10,,,30,20,8,,,,,,,,,,,,,,,,,,,,,,,383
310099,"Dublin City, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.338137823496,-6.1828779316818,land,saltwater,2023-09-14,"Dutch Embassy - An Taisce",11,,11,6.36,1.24,0.00,5,1,4,4,23,13,,1,62,128,,4,2,,6,32,27,10,1,,,,5,,,35,1,6,,,,,,,17,,,3,,29,2,,1,1,158,,,,,,,,,,,,,,576
310100,"County Donegal, Co. Donegal, Ireland","Co. Donegal, Ireland",Ireland,55.254205034472,-7.0059367511852,land,saltwater,2023-09-16,"Kinnagoe Bay Clean Coasts - An Taisce",4,2,6,18.18,0.62,0.00,7,1,1,50,10,50,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,128
310101,"Clare, Co. Clare, Ireland","Co. Clare, Ireland",Ireland,52.620124,-9.197019,land,saltwater,2023-09-17,"Colleen & Paddy O' Connor - An Taisce",2,,2,5.45,2.49,0.00,2,8,10,2,17,4,,1,4,,,1,,1,7,9,1,,,12,,4,38,1,,12,3,4,,,,,,,2,,,74,,,,1,,,5,,,,,,,,,,,,,,221
310102,"Fingal, Co. Dublin, Ireland","Co. Dublin, Ireland",Ireland,53.478173818445,-6.1156252780552,land,saltwater,2023-09-16,"DHL Express - An Taisce",6,6,12,2.27,1.55,0.00,3,1,1,1,5,11,,,5,44,,2,1,,3,21,3,,7,3,,,,,,43,,,,,,,,1,3,,,1,,,,,,1,53,,,,,,,,,,,,,,210
