"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
315710,"Falun Municipality, Sweden","Dalarna County, Sweden",Sweden,60.600418198048,15.642249387673,land,freshwater,2023-09-17,"Runt Tisken - Clean Sweden",2,15,17,115.00,0.25,0.00,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315711,"Växjö Municipality, Sweden","Kronoberg County, Sweden",Sweden,56.870397143724,14.815984153583,land,saltwater,2023-09-16,"Runt Vxj Sjn - Clean Sweden",2,14,16,120.00,0.25,0.00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315712,"Skurup Municipality, Sweden","Skåne County, Sweden",Sweden,55.475005507029,13.502652868451,land,freshwater,2023-09-16,"Rutger, Maria och Prstamosseskolan samt parkerna omkring ankdammen - Clean Sweden",3,15,18,120.00,0.25,0.00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315713,"Gothenburg Municipality, Sweden","Västra Götaland County, Sweden",Sweden,57.756784335484,11.78014794387,land,saltwater,2023-09-16,"Saltskr till Badudden - Clean Sweden",1,12,13,140.00,0.25,0.00,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315714,"Piteå Municipality, Sweden","Norrbotten County, Sweden",Sweden,65.250439462353,21.582863885099,land,saltwater,2023-09-17,"Sandngesstranden  Glntan/Klubben - Clean Sweden",1,12,13,115.00,0.25,0.00,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315715,"Eslöv Municipality, Sweden","Skåne County, Sweden",Sweden,55.915995453662,13.392499099627,land,freshwater,2023-09-16,"Srofta - Clean Sweden",3,11,14,105.00,0.25,0.00,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315716,"Västerås Municipality, Sweden","Västmanland County, Sweden",Sweden,59.569914640464,16.525341744765,land,saltwater,2023-09-16,"Sif-grden/ekbacken - Clean Sweden",2,29,31,280.00,0.25,0.00,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315717,"Sigtuna Municipality, Sweden","Stockholm County, Sweden",Sweden,59.615168184279,17.722269639183,land,saltwater,2023-09-17,"Sigtuna strandpromenad/Hamn - Clean Sweden",4,20,24,145.00,0.25,0.00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315718,"Stockholm Municipality, Sweden","Stockholm County, Sweden",Sweden,59.318583598917,18.0745188462,land,saltwater,2023-09-16,"Skatepark, gngvg utmed Nissan, Skogsomrde mellan skateparkoch Nissan - Clean Sweden",1,23,24,215.00,0.25,0.00,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315719,"Vänersborg Municipality, Sweden","Västra Götaland County, Sweden",Sweden,58.385463953105,12.327700253099,land,saltwater,2023-09-17,"Skrcklan - Clean Sweden",,15,15,120.00,0.25,0.00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315720,"Falkenberg, Sweden","Halland County, Sweden",Sweden,56.884276051904,12.504663301289,land,saltwater,2023-09-16,"Skrea Strand - Clean Sweden",7,25,32,190.00,0.25,0.00,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315721,"Laholm Municipality, Sweden","Halland County, Sweden",Sweden,56.458999255702,12.933952102896,land,inland,2023-09-16,"Skummeslvstrand Strckan vallbergavgen till reningsverket - Clean Sweden",3,16,19,130.00,0.25,0.00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315722,"Ängelholm Municipality, Sweden","Skåne County, Sweden",Sweden,56.269827078493,12.841719709377,land,saltwater,2023-09-17,"Smbtshamnen till Rbocka - Clean Sweden",4,11,15,95.00,0.25,0.00,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315723,"Kungsbacka Municipality, Sweden","Halland County, Sweden",Sweden,57.432782111203,11.923771507135,land,saltwater,2023-09-17,"Smarholmen V Hagen - Clean Sweden",6,40,46,265.00,0.25,0.00,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315724,"Varberg Municipality, Sweden","Halland County, Sweden",Sweden,57.063530689554,12.277403095225,land,saltwater,2023-09-17,"Sdra Ns Trslvslge - Clean Sweden",3,19,22,160.00,0.25,0.00,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315725,"Mölndal Municipality, Sweden","Västra Götaland County, Sweden",Sweden,57.660476567678,12.041281990957,land,freshwater,2023-09-16,"Stensjn, Mlndal - Clean Sweden",3,21,24,155.00,0.25,0.00,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
