"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
400483,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.541628937845,14.444474232268,land,saltwater,2026-03-13,"OŠ MARIA MARTINOLIĆA, MALI LOŠINJ (3.a, 3.b, 3.c)",4,49,53,33.07,0.31,0.01,,,2,2,,1,,,5,2,,2,,,,,,,,23,,,29,,,,,5,,3,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,239
400484,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.513685695315,14.475087336461,land,saltwater,2026-03-20,"OŠ MARIA MARTINOLIĆA, MALI LOŠINJ (4.a i 4.b)",3,27,30,22.05,0.16,0.00,4,3,9,1,9,4,,13,13,157,,4,3,,,64,3,4,,4,,,2,,,86,1,5,,7,,,,,1,,,31,,,,,,,157,,,,,,,,,,,,,,581
400485,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.52967268977,14.48120350202,land,saltwater,2026-03-05,"OŠ MARIA MARTINOLIĆA, MALI LOŠINJ (7.b)",2,20,22,44.09,0.47,0.00,6,2,16,10,3,1,,,154,23,,3,6,,,29,,42,5,80,,,11,,,,,,3,1,,,3,,3,,,,,,1,,,,155,,,,,,,,,,,,,,551
401019,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.65586647153,14.400319775576,land,saltwater,2026-04-16,"PŠ NEREZINE, OŠ MARIA MARTINOLIĆA",3,11,14,17.64,0.47,0.01,4,10,12,3,4,2,,8,18,14,,,2,,,14,,11,,28,,,34,,,,2,,,1,,,,,1,,,,,,,,,,99,,,,,,,,,,,,,,263
401020,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.524257334282,14.458393996558,land,saltwater,2026-03-20,"OŠ MARIA MARTINOLIĆA (1a, 1b, 1c)",3,42,45,22.05,0.16,0.00,8,,,,,,,18,35,165,,,10,,,98,1,37,,17,,,3,,,,,2,,,,,,6,,,,,,,,,,,46,,,,,,,,,,,,,,438
401021,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.533184688619,14.453220145538,land,saltwater,2026-03-13,"OŠ MARIA MARTINOLIĆA, 2a i 2b",2,27,29,11.02,0.16,0.00,2,3,,,4,,,2,9,48,,,,,2,8,,,,3,,,4,,,,,,,,,,,,2,,,,,,,,,,37,,,,,,,,,,,,,,122
401076,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.53341700366,14.466768608306,underwater,saltwater,2026-04-11,"Blue World Institute&SubSeaSon ""The se knows, the island remebers""",80,20,100,"3,306.93",0.16,0.12,160,3,2,427,68,130,,10,10,9,15,13,5,,21,15,5,,58,19,,11,39,2,25,,,,,,,1,,1,6,,2,18,,,,,,,23,,,,,,,,,,,,,,938
401077,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.53341700366,14.466768608306,underwater,saltwater,2026-04-11,"Blue World Institute&SubSeaSon ""The se knows, the island remebers""",80,20,100,"3,306.93",0.16,0.12,160,3,2,427,68,130,,10,10,9,15,13,5,,21,15,5,,58,19,,11,39,2,25,,,,,,,1,,1,6,,2,18,,,,,,,23,,,,,,,,,,,,,,938
401078,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.523884770259,14.45766525496,underwater,saltwater,2026-04-11,"Blue World Institute&SubSeaSon ""The se knows, the island remebers""",18,,18,440.92,0.16,38.61,30,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,166
401080,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.531580147386,14.452325811956,underwater,saltwater,2026-04-12,"Blue World Institute&SubSeaSon ""The se knows, the island remebers""",40,15,55,"1,102.31",0.31,0.19,73,,,200,,68,,,,,,,17,,,,,,,10,,,20,1,,,,,,,,,8,,,,75,17,,,,2,,,,,,,,,,,,,,,,,418
Totals:,,,,,,,,,,,,,,,,,759,629,4576,1548,1819,58,350,1596,5774,87,187,730,89,494,1232,302,1004,271,1166,5,32,346,72,244,235,173,147,66,15,1,28,41,27,344,12,416,164,26,28,3,12,56,20,2146,3,46,7,44,97,56,0,33,1,5,267,387,834
